frequency_Hz,tf
1038000.0,(0.9987373400212076-0.04235561996710206j)
1039000.0,(0.9987349086112653-0.04239635364046271j)
1040000.0,(0.9987324748683337-0.04243708710794449j)
1041000.0,(0.9987300387924355-0.042477820369350404j)
1042000.0,(0.9987276003835951-0.04251855342448353j)
1043000.0,(0.9987251596418362-0.04255928627314692j)
1044000.0,(0.9987227165671833-0.04260001891514367j)
1045000.0,(0.9987202711596594-0.042640751350276805j)
1046000.0,(0.9987178234192894-0.04268148357834944j)
1047000.0,(0.9987153733460968-0.04272221559916465j)
1048000.0,(0.9987129209401059-0.042762947412525516j)
1049000.0,(0.9987104662013404-0.04280367901823511j)
1050000.0,(0.9987080091298245-0.042844410416096525j)
1051000.0,(0.9987055497255825-0.04288514160591287j)
1052000.0,(0.9987030879886383-0.04292587258748723j)
1053000.0,(0.998700623919016-0.04296660336062271j)
1054000.0,(0.9986981575167403-0.043007333925122404j)
1055000.0,(0.9986956887818348-0.04304806428078945j)
1056000.0,(0.9986932177143235-0.04308879442742691j)
1057000.0,(0.9986907443142313-0.04312952436483793j)
1058000.0,(0.9986882685815821-0.04317025409282563j)
1059000.0,(0.9986857905164002-0.043210983611193125j)
1060000.0,(0.99868331011871-0.04325171291974356j)
1061000.0,(0.9986808273885358-0.043292442018279996j)
1062000.0,(0.9986783423259017-0.04333317090660565j)
1063000.0,(0.9986758549308322-0.0433738995845236j)
1064000.0,(0.9986733652033519-0.04341462805183701j)
1065000.0,(0.9986708731434849-0.043455356308349j)
1066000.0,(0.9986683787512562-0.04349608435386279j)
1067000.0,(0.9986658820266895-0.04353681218818142j)
1068000.0,(0.9986633829698096-0.04357753981110812j)
1069000.0,(0.9986608815806414-0.04361826722244603j)
1070000.0,(0.9986583778592085-0.04365899442199828j)
1071000.0,(0.9986558718055365-0.04369972140956809j)
1072000.0,(0.9986533634196493-0.043740448184958584j)
1073000.0,(0.9986508527015716-0.04378117474797293j)
1074000.0,(0.9986483396513284-0.043821901098414356j)
1075000.0,(0.9986458242689434-0.04386262723608598j)
1076000.0,(0.9986433065544423-0.04390335316079102j)
1077000.0,(0.9986407865078496-0.043944078872332655j)
1078000.0,(0.9986382641291894-0.043984804370514045j)
1079000.0,(0.9986357394184872-0.04402552965513844j)
1080000.0,(0.9986332123757671-0.044066254726008995j)
1081000.0,(0.9986306830010537-0.04410697958292888j)
1082000.0,(0.998628151294373-0.0441477042257014j)
1083000.0,(0.9986256172557487-0.04418842865412967j)
1084000.0,(0.9986230808852062-0.04422915286801693j)
1085000.0,(0.9986205421827699-0.044269876867166394j)
1086000.0,(0.998618001148465-0.04431060065138129j)
1087000.0,(0.9986154577823166-0.04435132422046484j)
1088000.0,(0.9986129120843492-0.04439204757422026j)
1089000.0,(0.9986103640545881-0.04443277071245079j)
1090000.0,(0.9986078136930581-0.04447349363495964j)
1091000.0,(0.998605260999784-0.04451421634155004j)
1092000.0,(0.9986027059747916-0.0445549388320253j)
1093000.0,(0.9986001486181051-0.04459566110618859j)
1094000.0,(0.99859758892975-0.04463638316384318j)
1095000.0,(0.9985950269097511-0.04467710500479232j)
1096000.0,(0.998592462558134-0.04471782662883929j)
1097000.0,(0.9985898958749232-0.0447585480357873j)
1098000.0,(0.9985873268601445-0.04479926922543966j)
1099000.0,(0.9985847555138226-0.044839990197599607j)
1100000.0,(0.9985821818359831-0.04488071095207042j)
1101000.0,(0.9985796058266507-0.04492143148865535j)
1102000.0,(0.9985770274858513-0.04496215180715772j)
1103000.0,(0.9985744468136101-0.04500287190738079j)
1104000.0,(0.9985718638099516-0.045043591789127806j)
1105000.0,(0.9985692784749018-0.04508431145220211j)
1106000.0,(0.9985666908084861-0.04512503089640697j)
1107000.0,(0.9985641008107294-0.04516575012154568j)
1108000.0,(0.9985615084816577-0.04520646912742155j)
1109000.0,(0.998558913821296-0.04524718791383786j)
1110000.0,(0.9985563168296697-0.045287906480597925j)
1111000.0,(0.9985537175068044-0.045328624827505076j)
1112000.0,(0.9985511158527258-0.04536934295436263j)
1113000.0,(0.998548511867459-0.045410060860973864j)
1114000.0,(0.9985459055510295-0.04545077854714211j)
1115000.0,(0.9985432969034632-0.04549149601267072j)
1116000.0,(0.9985406859247854-0.045532213257363j)
1117000.0,(0.9985380726150219-0.04557293028102229j)
1118000.0,(0.9985354569741984-0.04561364708345194j)
1119000.0,(0.9985328390023401-0.04565436366445525j)
1120000.0,(0.9985302186994732-0.04569508002383561j)
1121000.0,(0.9985275960656229-0.04573579616139635j)
1122000.0,(0.998524971100815-0.045776512076940785j)
1123000.0,(0.9985223438050753-0.04581722777027233j)
1124000.0,(0.99851971417843-0.04585794324119433j)
1125000.0,(0.9985170822209041-0.0458986584895101j)
1126000.0,(0.998514447932524-0.04593937351502305j)
1127000.0,(0.9985118113133149-0.04598008831753652j)
1128000.0,(0.9985091723633032-0.04602080289685391j)
1129000.0,(0.9985065310825144-0.0460615172527786j)
1130000.0,(0.998503887470975-0.04610223138511396j)
1131000.0,(0.9985012415287106-0.046142945293663404j)
1132000.0,(0.9984985932557464-0.04618365897823024j)
1133000.0,(0.9984959426521095-0.04622437243861795j)
1134000.0,(0.9984932897178251-0.04626508567462986j)
1135000.0,(0.9984906344529197-0.046305798686069446j)
1136000.0,(0.998487976857419-0.04634651147274004j)
1137000.0,(0.998485316931349-0.04638722403444508j)
1138000.0,(0.9984826546747356-0.04642793637098795j)
1139000.0,(0.9984799900876059-0.04646864848217216j)
1140000.0,(0.9984773231699849-0.04650936036780102j)
1141000.0,(0.9984746539218992-0.046550072027678j)
1142000.0,(0.9984719823433751-0.046590783461606514j)
1143000.0,(0.9984693084344382-0.04663149466938998j)
1144000.0,(0.9984666321951152-0.04667220565083187j)
1145000.0,(0.9984639536254324-0.0467129164057356j)
1146000.0,(0.9984612727254161-0.04675362693390463j)
1147000.0,(0.9984585894950919-0.04679433723514235j)
1148000.0,(0.9984559039344869-0.046835047309252295j)
1149000.0,(0.9984532160436269-0.046875757156037874j)
1150000.0,(0.9984505258225383-0.046916466775302486j)
1151000.0,(0.9984478332712479-0.04695717616684972j)
1152000.0,(0.9984451383897813-0.04699788533048291j)
1153000.0,(0.9984424411781659-0.04703859426600563j)
1154000.0,(0.9984397416364271-0.04707930297322127j)
1155000.0,(0.9984370397645921-0.04712001145193337j)
1156000.0,(0.9984343355626872-0.04716071970194537j)
1157000.0,(0.998431629030739-0.04720142772306081j)
1158000.0,(0.9984289201687737-0.047242135515083106j)
1159000.0,(0.9984262089768179-0.04728284307781578j)
1160000.0,(0.9984234954548982-0.04732355041106231j)
1161000.0,(0.9984207796030414-0.04736425751462622j)
1162000.0,(0.998418061421274-0.04740496438831104j)
1163000.0,(0.9984153409096226-0.04744567103192021j)
1164000.0,(0.998412618068114-0.047486377445257286j)
1165000.0,(0.9984098928967747-0.04752708362812579j)
1166000.0,(0.9984071653956315-0.04756778958032922j)
1167000.0,(0.9984044355647109-0.04760849530167109j)
1168000.0,(0.9984017034040403-0.047649200791954976j)
1169000.0,(0.9983989689136453-0.04768990605098432j)
1170000.0,(0.9983962320935539-0.04773061107856274j)
1171000.0,(0.9983934929437925-0.047771315874493764j)
1172000.0,(0.9983907514643879-0.0478120204385809j)
1173000.0,(0.9983880076553666-0.04785272477062769j)
1174000.0,(0.9983852615167561-0.047893428870437744j)
1175000.0,(0.9983825130485828-0.047934132737814536j)
1176000.0,(0.9983797622508741-0.04797483637256168j)
1177000.0,(0.9983770091236568-0.04801553977448274j)
1178000.0,(0.9983742536669573-0.04805624294338122j)
1179000.0,(0.9983714958808035-0.04809694587906078j)
1180000.0,(0.9983687357652222-0.04813764858132494j)
1181000.0,(0.9983659733202398-0.048178351049977274j)
1182000.0,(0.9983632085458841-0.04821905328482139j)
1183000.0,(0.998360441442182-0.04825975528566085j)
1184000.0,(0.9983576720091603-0.04830045705229926j)
1185000.0,(0.9983549002468465-0.048341158584540196j)
1186000.0,(0.9983521261552676-0.04838185988218728j)
1187000.0,(0.9983493497344509-0.048422560945044095j)
1188000.0,(0.9983465709844235-0.048463261772914254j)
1189000.0,(0.9983437899052122-0.04850396236560135j)
1190000.0,(0.9983410064968451-0.04854466272290903j)
1191000.0,(0.9983382207593491-0.0485853628446409j)
1192000.0,(0.9983354326927512-0.048626062730600536j)
1193000.0,(0.9983326422970794-0.04866676238059166j)
1194000.0,(0.99832984957236-0.04870746179441778j)
1195000.0,(0.9983270545186216-0.04874816097188263j)
1196000.0,(0.9983242571358905-0.048788859912789785j)
1197000.0,(0.9983214574241948-0.04882955861694294j)
1198000.0,(0.9983186553835616-0.04887025708414571j)
1199000.0,(0.9983158510140182-0.04891095531420171j)
1200000.0,(0.9983130443155928-0.04895165330691466j)
1201000.0,(0.998310235288312-0.048992351062088164j)
1202000.0,(0.998307423932204-0.049033048579525944j)
1203000.0,(0.998304610247296-0.049073745859031584j)
1204000.0,(0.9983017942336155-0.049114442900408804j)
1205000.0,(0.9982989758911907-0.04915513970346129j)
1206000.0,(0.9982961552200484-0.0491958362679927j)
1207000.0,(0.9982933322202165-0.04923653259380669j)
1208000.0,(0.9982905068917229-0.04927722868070698j)
1209000.0,(0.9982876792345954-0.04931792452849728j)
1210000.0,(0.9982848492488607-0.04935862013698118j)
1211000.0,(0.9982820169345477-0.0493993155059625j)
1212000.0,(0.9982791822916838-0.04944001063524489j)
1213000.0,(0.9982763453202963-0.04948070552463203j)
1214000.0,(0.9982735060204135-0.049521400173927706j)
1215000.0,(0.9982706643920631-0.04956209458293554j)
1216000.0,(0.9982678204352731-0.04960278875145932j)
1217000.0,(0.9982649741500708-0.049643482679302714j)
1218000.0,(0.9982621255364849-0.04968417636626951j)
1219000.0,(0.9982592745945424-0.04972486981216337j)
1220000.0,(0.998256421324272-0.049765563016788084j)
1221000.0,(0.9982535657257009-0.04980625597994734j)
1222000.0,(0.9982507077988578-0.04984694870144494j)
1223000.0,(0.9982478475437702-0.049887641181084554j)
1224000.0,(0.9982449849604667-0.04992833341867002j)
1225000.0,(0.9982421200489746-0.049969025414005004j)
1226000.0,(0.9982392528093226-0.05000971716689334j)
1227000.0,(0.9982363832415383-0.05005040867713875j)
1228000.0,(0.9982335113456501-0.05009109994454501j)
1229000.0,(0.9982306371216861-0.05013179096891591j)
1230000.0,(0.9982277605696742-0.050172481750055176j)
1231000.0,(0.9982248816896429-0.050213172287766616j)
1232000.0,(0.9982220004816204-0.05025386258185402j)
1233000.0,(0.9982191169456348-0.050294552632121195j)
1234000.0,(0.9982162310817139-0.05033524243837185j)
1235000.0,(0.9982133428898868-0.05037593200040987j)
1236000.0,(0.9982104523701814-0.050416621318039034j)
1237000.0,(0.9982075595226262-0.050457310391063125j)
1238000.0,(0.998204664347249-0.05049799921928595j)
1239000.0,(0.9982017668440787-0.05053868780251133j)
1240000.0,(0.9981988670131432-0.05057937614054307j)
1241000.0,(0.9981959648544716-0.05062006423318503j)
1242000.0,(0.9981930603680916-0.05066075208024096j)
1243000.0,(0.9981901535540321-0.050701439681514776j)
1244000.0,(0.9981872444123215-0.05074212703681025j)
1245000.0,(0.9981843329429879-0.05078281414593122j)
1246000.0,(0.998181419146061-0.05082350100868161j)
1247000.0,(0.9981785030215677-0.050864187624865144j)
1248000.0,(0.9981755845695374-0.050904873994285726j)
1249000.0,(0.9981726637899989-0.05094556011674723j)
1250000.0,(0.9981697406829804-0.05098624599205349j)
1251000.0,(0.9981668152485108-0.05102693162000836j)
1252000.0,(0.9981638874866183-0.0510676170004157j)
1253000.0,(0.9981609573973321-0.051108302133079424j)
1254000.0,(0.9981580249806806-0.05114898701780336j)
1255000.0,(0.9981550902366926-0.05118967165439142j)
1256000.0,(0.9981521531653972-0.051230356042647494j)
1257000.0,(0.9981492137668221-0.05127104018237539j)
1258000.0,(0.9981462720409975-0.05131172407337912j)
1259000.0,(0.9981433279879514-0.05135240771546249j)
1260000.0,(0.9981403816077123-0.05139309110842941j)
1261000.0,(0.99813743290031-0.05143377425208381j)
1262000.0,(0.9981344818657726-0.051474457146229564j)
1263000.0,(0.9981315285041296-0.051515139790670655j)
1264000.0,(0.9981285728154092-0.05155582218521092j)
1265000.0,(0.9981256147996409-0.05159650432965431j)
1266000.0,(0.9981226544568536-0.05163718622380477j)
1267000.0,(0.9981196917870759-0.05167786786746617j)
1268000.0,(0.9981167267903376-0.051718549260442524j)
1269000.0,(0.9981137594666669-0.051759230402537715j)
1270000.0,(0.9981107898160934-0.05179991129355568j)
1271000.0,(0.998107817838646-0.0518405919333004j)
1272000.0,(0.9981048435343534-0.05188127232157577j)
1273000.0,(0.9981018669032456-0.05192195245818585j)
1274000.0,(0.998098887945351-0.05196263234293447j)
1275000.0,(0.9980959066606991-0.05200331197562567j)
1276000.0,(0.9980929230493191-0.0520439913560634j)
1277000.0,(0.9980899371112403-0.052084670484051646j)
1278000.0,(0.9980869488464917-0.05212534935939437j)
1279000.0,(0.9980839582551027-0.05216602798189552j)
1280000.0,(0.9980809653371023-0.05220670635135913j)
1281000.0,(0.9980779700925203-0.05224738446758917j)
1282000.0,(0.9980749725213857-0.052288062330389636j)
1283000.0,(0.998071972623728-0.052328739939564495j)
1284000.0,(0.9980689703995762-0.052369417294917786j)
1285000.0,(0.9980659658489603-0.05241009439625351j)
1286000.0,(0.9980629589719093-0.05245077124337567j)
1287000.0,(0.9980599497684529-0.052491447836088265j)
1288000.0,(0.9980569382386202-0.05253212417419532j)
1289000.0,(0.9980539243824411-0.05257280025750088j)
1290000.0,(0.998050908199945-0.05261347608580896j)
1291000.0,(0.9980478896911612-0.05265415165892358j)
1292000.0,(0.9980448688561198-0.05269482697664881j)
1293000.0,(0.9980418456948493-0.052735502038788615j)
1294000.0,(0.9980388202073806-0.052776176845147134j)
1295000.0,(0.9980357923937421-0.05281685139552832j)
1296000.0,(0.9980327622539648-0.052857525689736326j)
1297000.0,(0.998029729788077-0.0528981997275751j)
1298000.0,(0.9980266949961095-0.05293887350884881j)
1299000.0,(0.9980236578780912-0.05297954703336145j)
1300000.0,(0.9980206184340523-0.053020220300917104j)
1301000.0,(0.9980175766640225-0.05306089331131987j)
1302000.0,(0.9980145325680315-0.053101566064373815j)
1303000.0,(0.9980114861461089-0.053142238559883j)
1304000.0,(0.9980084373982852-0.05318291079765155j)
1305000.0,(0.9980053863245893-0.053223582777483534j)
1306000.0,(0.998002332925052-0.05326425449918306j)
1307000.0,(0.9979992771997024-0.05330492596255419j)
1308000.0,(0.9979962191485708-0.05334559716740109j)
1309000.0,(0.9979931587716871-0.05338626811352783j)
1310000.0,(0.9979900960690815-0.053426938800738524j)
1311000.0,(0.9979870310407839-0.0534676092288373j)
1312000.0,(0.9979839636868236-0.05350827939762828j)
1313000.0,(0.9979808940072317-0.05354894930691559j)
1314000.0,(0.9979778220020373-0.053589618956503354j)
1315000.0,(0.9979747476712714-0.05363028834619572j)
1316000.0,(0.9979716710149631-0.0536709574757968j)
1317000.0,(0.9979685920331435-0.05371162634511077j)
1318000.0,(0.9979655107258422-0.05375229495394179j)
1319000.0,(0.997962427093089-0.05379296330209395j)
1320000.0,(0.9979593411349152-0.05383363138937152j)
1321000.0,(0.99795625285135-0.05387429921557852j)
1322000.0,(0.997953162242424-0.05391496678051922j)
1323000.0,(0.9979500693081677-0.05395563408399775j)
1324000.0,(0.9979469740486104-0.05399630112581825j)
1325000.0,(0.9979438764637836-0.05403696790578497j)
1326000.0,(0.9979407765537172-0.05407763442370208j)
1327000.0,(0.9979376743184414-0.054118300679373746j)
1328000.0,(0.9979345697579867-0.054158966672604156j)
1329000.0,(0.997931462872383-0.054199632403197515j)
1330000.0,(0.9979283536616618-0.05424029787095806j)
1331000.0,(0.9979252421258522-0.05428096307568991j)
1332000.0,(0.9979221282649858-0.054321628017197365j)
1333000.0,(0.9979190120790926-0.05436229269528461j)
1334000.0,(0.9979158935682031-0.05440295710975585j)
1335000.0,(0.9979127727323475-0.05444362126041529j)
1336000.0,(0.9979096495715571-0.054484285147067206j)
1337000.0,(0.997906524085862-0.05452494876951582j)
1338000.0,(0.9979033962752928-0.054565612127565354j)
1339000.0,(0.9979002661398803-0.054606275221020066j)
1340000.0,(0.9978971336796548-0.05464693804968416j)
1341000.0,(0.9978939988946474-0.054687600613361954j)
1342000.0,(0.9978908617848885-0.05472826291185763j)
1343000.0,(0.9978877223504086-0.054768924944975504j)
1344000.0,(0.9978845805912389-0.054809586712519794j)
1345000.0,(0.9978814365074102-0.05485024821429483j)
1346000.0,(0.9978782900989523-0.05489090945010478j)
1347000.0,(0.9978751413658975-0.054931570419754085j)
1348000.0,(0.9978719903082753-0.05497223112304687j)
1349000.0,(0.9978688369261174-0.05501289155978748j)
1350000.0,(0.9978656812194543-0.055053551729780215j)
1351000.0,(0.9978625231883166-0.055094211632829355j)
1352000.0,(0.997859362832736-0.055134871268739234j)
1353000.0,(0.9978562001527426-0.05517553063731411j)
1354000.0,(0.9978530351483678-0.0552161897383583j)
1355000.0,(0.9978498678196425-0.055256848571676134j)
1356000.0,(0.9978466981665977-0.05529750713707193j)
1357000.0,(0.9978435261892645-0.05533816543435001j)
1358000.0,(0.9978403518876738-0.05537882346331469j)
1359000.0,(0.9978371752618566-0.055419481223770294j)
1360000.0,(0.9978339963118442-0.055460138715521176j)
1361000.0,(0.9978308150376679-0.055500795938371705j)
1362000.0,(0.9978276314393584-0.05554145289212616j)
1363000.0,(0.9978244455169468-0.05558210957658892j)
1364000.0,(0.9978212572704647-0.05562276599156434j)
1365000.0,(0.9978180666999429-0.05566342213685679j)
1366000.0,(0.9978148738054128-0.05570407801227058j)
1367000.0,(0.9978116785869059-0.05574473361761018j)
1368000.0,(0.9978084810444531-0.05578538895267987j)
1369000.0,(0.9978052811780859-0.055826044017284075j)
1370000.0,(0.9978020789878354-0.05586669881122712j)
1371000.0,(0.997798874473733-0.05590735333431346j)
